"User","Card","Year","Month","Day","Time","Amount","Use_Chip","Merchant_Name","Merchant_City","Merchant_State","Zip","MCC","Error","Is_Fraud","time_period","amount_num","amount_num_range"
0,1,2019,7,17,"14:17:00","$59.79","Chip Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Afternoon",59.79,"Medium Value"
0,1,2019,7,17,"19:52:00","$75.28","Chip Transaction","-4500542936415012428","La Verne","CA","91750.0",5814,"no error","No","evening",75.28,"Medium Value"
0,1,2019,7,22,"10:32:00","$26.23","Chip Transaction","-86825621511712373","La Verne","CA","91750.0",7230,"no error","No","Morning",26.23,"Low Value"
0,1,2019,7,23,"13:45:00","$60.99","Chip Transaction","-245178307025547046","La Verne","CA","91750.0",5311,"no error","No","Afternoon",60.99,"Medium Value"
0,1,2019,7,24,"19:17:00","$10.40","Chip Transaction","8080934608468946743","Monterey Park","CA","91754.0",5310,"no error","No","evening",10.4,"Low Value"
0,1,2019,7,25,"06:47:00","$30.83","Chip Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",30.83,"Low Value"
0,1,2019,7,29,"07:16:00","$35.44","Chip Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",35.44,"Low Value"
0,1,2019,7,30,"13:00:00","$65.69","Chip Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Afternoon",65.69,"Medium Value"
0,1,2019,7,30,"13:10:00","$-98.00","Chip Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Afternoon",98.0,"Medium Value"
0,1,2019,7,30,"13:21:00","$98.00","Chip Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Afternoon",98.0,"Medium Value"
0,1,2019,8,1,"13:14:00","$146.60","Chip Transaction","7945328079774550558","La Verne","CA","91750.0",4900,"no error","No","Afternoon",146.6,"Medium Value"
0,1,2019,8,3,"09:56:00","$158.44","Chip Transaction","7945328079774550558","La Verne","CA","91750.0",4900,"no error","No","Morning",158.44,"Medium Value"
0,1,2019,8,5,"06:42:00","$33.62","Chip Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",33.62,"Low Value"
0,1,2019,8,7,"06:27:00","$166.16","Chip Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",166.16,"Medium Value"
0,1,2019,8,7,"19:10:00","$17.70","Chip Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","evening",17.7,"Low Value"
0,1,2019,8,9,"06:24:00","$121.47","Chip Transaction","3527213246127876953","La Verne","CA","91750.0",5300,"Insufficient Balance","No","Morning",121.47,"Medium Value"
0,1,2019,8,11,"13:21:00","$14.42","Swipe Transaction","-1605794445852049456","La Verne","CA","91750.0",5812,"no error","No","Afternoon",14.42,"Low Value"
0,1,2019,8,13,"06:26:00","$136.03","Chip Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",136.03,"Medium Value"
0,1,2019,8,13,"07:14:00","$21.47","Chip Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",21.47,"Low Value"
0,1,2019,8,20,"19:47:00","$142.30","Chip Transaction","838425044734233142","Mira Loma","CA","91752.0",4814,"no error","No","evening",142.3,"Medium Value"
0,1,2019,8,21,"06:05:00","$136.66","Chip Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",136.66,"Medium Value"
0,1,2019,8,23,"06:57:00","$18.15","Chip Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",18.15,"Low Value"
0,1,2019,8,24,"22:02:00","$150.95","Chip Transaction","1913477460590765860","La Verne","CA","91750.0",5300,"no error","No","Night",150.95,"Medium Value"
0,1,2019,8,26,"09:58:00","$73.19","Chip Transaction","-3345936507911876459","La Verne","CA","91750.0",7538,"no error","No","Morning",73.19,"Medium Value"
0,1,2019,8,28,"13:05:00","$165.36","Chip Transaction","7945328079774550558","La Verne","CA","91750.0",4900,"no error","No","Afternoon",165.36,"Medium Value"
0,1,2019,8,29,"06:58:00","$40.36","Chip Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",40.36,"Low Value"
0,1,2019,9,5,"13:13:00","$8.13","Chip Transaction","-4500542936415012428","La Verne","CA","91750.0",5814,"no error","No","Afternoon",8.13,"Low Value"
0,1,2019,9,8,"10:51:00","$23.37","Chip Transaction","-86825621511712373","La Verne","CA","91750.0",7230,"no error","No","Morning",23.37,"Low Value"
0,1,2019,9,9,"20:18:00","$71.57","Chip Transaction","-4500542936415012428","La Verne","CA","91750.0",5814,"no error","No","evening",71.57,"Medium Value"
0,1,2019,9,13,"09:44:00","$64.92","Chip Transaction","3952145593743244256","La Verne","CA","91750.0",7538,"no error","No","Morning",64.92,"Medium Value"
0,1,2019,9,14,"07:02:00","$36.84","Chip Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",36.84,"Low Value"
0,1,2019,9,15,"05:41:00","$54.07","Chip Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",54.07,"Medium Value"
0,1,2019,9,15,"06:06:00","$54.91","Chip Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",54.91,"Medium Value"
0,1,2019,9,15,"06:20:00","$135.14","Chip Transaction","3527213246127876953","La Verne","CA","91750.0",5300,"no error","No","Morning",135.14,"Medium Value"
0,1,2019,9,18,"06:56:00","$31.77","Chip Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",31.77,"Low Value"
0,1,2019,9,18,"13:34:00","$51.73","Online Transaction","7035602569409149834","ONLINE","Unknown","Unknown",5311,"no error","No","Afternoon",51.73,"Medium Value"
0,1,2019,9,19,"14:11:00","$3.17","Chip Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Afternoon",3.17,"Low Value"
0,1,2019,9,20,"19:39:00","$556.22","Online Transaction","815048164705147981","ONLINE","Unknown","Unknown",6300,"no error","No","evening",556.22,"High Value"
0,1,2019,9,21,"06:42:00","$40.21","Chip Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",40.21,"Low Value"
0,1,2019,9,26,"06:37:00","$36.48","Chip Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",36.48,"Low Value"
0,1,2019,9,27,"06:23:00","$136.03","Chip Transaction","1913477460590765860","La Verne","CA","91750.0",5300,"no error","No","Morning",136.03,"Medium Value"
0,1,2019,9,27,"06:52:00","$36.59","Chip Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",36.59,"Low Value"
0,1,2019,9,28,"05:32:00","$146.03","Chip Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",146.03,"Medium Value"
0,1,2019,9,28,"06:00:00","$134.71","Chip Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",134.71,"Medium Value"
0,1,2019,9,29,"06:17:00","$157.61","Chip Transaction","3527213246127876953","La Verne","CA","91750.0",5300,"no error","No","Morning",157.61,"Medium Value"
0,1,2019,9,29,"20:14:00","$132.98","Chip Transaction","838425044734233142","Mira Loma","CA","91752.0",4814,"no error","No","evening",132.98,"Medium Value"
0,1,2019,9,30,"06:30:00","$40.24","Chip Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",40.24,"Low Value"
0,1,2019,10,2,"00:18:00","$25.42","Chip Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Night",25.42,"Low Value"
0,1,2019,10,4,"11:33:00","$29.75","Chip Transaction","-4752064311331295725","La Verne","CA","91750.0",4214,"no error","No","Morning",29.75,"Low Value"
0,1,2019,10,4,"13:36:00","$40.02","Chip Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Afternoon",40.02,"Low Value"
0,1,2019,10,5,"06:45:00","$28.49","Chip Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",28.49,"Low Value"
0,1,2019,10,6,"06:34:00","$38.22","Chip Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",38.22,"Low Value"
0,1,2019,10,13,"06:40:00","$35.24","Chip Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",35.24,"Low Value"
0,1,2019,10,15,"01:41:00","$358.00","Chip Transaction","483490033258680568","Detroit","MI","48207.0",3504,"no error","No","Night",358.0,"High Value"
0,1,2019,10,18,"06:26:00","$135.03","Chip Transaction","-4334232547381218591","Highland Park","MI","48203.0",5541,"no error","No","Morning",135.03,"Medium Value"
0,1,2019,10,21,"06:35:00","$112.71","Chip Transaction","5641259852281946914","Detroit","MI","48202.0",5912,"no error","No","Morning",112.71,"Medium Value"
0,1,2019,10,22,"18:47:00","$6.16","Online Transaction","-2042049018365856408","ONLINE","Unknown","Unknown",5815,"no error","No","evening",6.16,"Low Value"
0,1,2019,10,26,"23:37:00","$-358.00","Chip Transaction","483490033258680568","Detroit","MI","48207.0",3504,"no error","No","Night",358.0,"High Value"
0,1,2019,10,26,"23:52:00","$141.84","Chip Transaction","-8821774855349459387","Detroit","MI","48202.0",7011,"Bad PIN","No","Night",141.84,"Medium Value"
0,1,2019,10,26,"23:53:00","$171.87","Chip Transaction","483490033258680568","Detroit","MI","48207.0",3504,"no error","No","Night",171.87,"Medium Value"
0,1,2019,10,28,"13:50:00","$33.44","Chip Transaction","6661973303171003879","Ontario","CA","91761.0",5211,"no error","No","Afternoon",33.44,"Low Value"
0,1,2019,10,29,"09:57:00","$29.83","Chip Transaction","-3345936507911876459","La Verne","CA","91750.0",7538,"no error","No","Morning",29.83,"Low Value"
0,1,2019,10,30,"06:08:00","$160.00","Chip Transaction","-4282466774399734331","Mira Loma","CA","91752.0",4829,"no error","No","Morning",160.0,"Medium Value"
0,1,2019,11,4,"18:36:00","$6.59","Online Transaction","6455213054093379528","ONLINE","Unknown","Unknown",5815,"no error","No","evening",6.59,"Low Value"
0,1,2019,11,5,"13:34:00","$60.10","Chip Transaction","-3220758452254689706","Spring Valley","CA","91978.0",5311,"no error","No","Afternoon",60.1,"Medium Value"
0,1,2019,11,9,"13:00:00","$8.94","Chip Transaction","-4500542936415012428","La Verne","CA","91750.0",5814,"no error","No","Afternoon",8.94,"Low Value"
0,1,2019,11,11,"06:47:00","$25.54","Chip Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",25.54,"Low Value"
0,1,2019,11,14,"13:08:00","$55.66","Chip Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",55.66,"Medium Value"
0,1,2019,11,14,"13:19:00","$76.00","Chip Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",76.0,"Medium Value"
0,1,2019,11,14,"13:21:00","$-76.00","Chip Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",76.0,"Medium Value"
0,1,2019,11,14,"16:36:00","$10.10","Chip Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Afternoon",10.1,"Low Value"
0,1,2019,11,15,"20:02:00","$179.94","Online Transaction","6654290286221782850","ONLINE","Unknown","Unknown",4899,"no error","No","evening",179.94,"Medium Value"
0,1,2019,11,16,"13:57:00","$11.25","Chip Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Afternoon",11.25,"Low Value"
0,1,2019,11,16,"21:47:00","$17.57","Chip Transaction","-5413376491460213491","La Verne","CA","91750.0",5813,"no error","No","Night",17.57,"Low Value"
0,1,2019,11,17,"14:40:00","$59.26","Chip Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Afternoon",59.26,"Medium Value"
0,1,2019,11,20,"07:25:00","$29.22","Chip Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",29.22,"Low Value"
0,1,2019,11,23,"10:33:00","$1.94","Chip Transaction","-7232193519160172381","La Verne","CA","91750.0",7542,"no error","No","Morning",1.94,"Low Value"
0,1,2019,11,25,"06:29:00","$120.59","Chip Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",120.59,"Medium Value"
0,1,2019,11,25,"06:32:00","$37.38","Chip Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",37.38,"Low Value"
0,1,2019,11,25,"20:29:00","$89.93","Chip Transaction","2593569215859721698","New York","NY","10116.0",5812,"no error","No","evening",89.93,"Medium Value"
0,1,2019,11,28,"00:12:00","$22.58","Chip Transaction","3527213246127876953","La Verne","CA","91750.0",5300,"no error","No","Night",22.58,"Low Value"
0,1,2019,12,5,"06:08:00","$158.49","Chip Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",158.49,"Medium Value"
0,1,2019,12,7,"07:02:00","$44.03","Chip Transaction","97032797689821735","San Diego","CA","92110.0",5411,"Insufficient Balance","No","Morning",44.03,"Low Value"
0,1,2019,12,7,"07:23:00","$22.63","Chip Transaction","97032797689821735","San Diego","CA","92110.0",5411,"no error","No","Morning",22.63,"Low Value"
0,1,2019,12,11,"13:01:00","$67.00","Chip Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",67.0,"Medium Value"
0,1,2019,12,11,"13:02:00","$47.68","Chip Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",47.68,"Low Value"
0,1,2019,12,11,"13:09:00","$-67.00","Chip Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",67.0,"Medium Value"
0,1,2019,12,11,"16:41:00","$141.16","Chip Transaction","1913477460590765860","La Verne","CA","91750.0",5300,"no error","No","Afternoon",141.16,"Medium Value"
0,1,2019,12,13,"21:58:00","$39.41","Swipe Transaction","-6733168469687845480","Mira Loma","CA","91752.0",7832,"no error","No","Night",39.41,"Low Value"
0,1,2019,12,14,"06:52:00","$31.36","Chip Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",31.36,"Low Value"
0,1,2019,12,15,"10:27:00","$47.30","Chip Transaction","-3345936507911876459","La Verne","CA","91750.0",7538,"no error","No","Morning",47.3,"Low Value"
0,1,2019,12,19,"06:25:00","$153.10","Chip Transaction","3527213246127876953","La Verne","CA","91750.0",5300,"no error","No","Morning",153.1,"Medium Value"
0,1,2019,12,21,"09:53:00","$57.13","Chip Transaction","-3345936507911876459","La Verne","CA","91750.0",7538,"no error","No","Morning",57.13,"Medium Value"
0,1,2019,12,26,"06:14:00","$150.98","Chip Transaction","1913477460590765860","La Verne","CA","91750.0",5300,"no error","No","Morning",150.98,"Medium Value"
0,1,2019,12,30,"20:17:00","$84.94","Chip Transaction","5205099864768539121","San Antonio","TX","78259.0",5812,"no error","No","evening",84.94,"Medium Value"
0,1,2020,1,2,"09:56:00","$45.76","Chip Transaction","-2472481739355111587","San Antonio","TX","78258.0",7538,"no error","No","Morning",45.76,"Low Value"
0,1,2020,1,2,"20:20:00","$74.17","Chip Transaction","-1096718711148016337","San Antonio","TX","78258.0",5812,"no error","No","evening",74.17,"Medium Value"
0,1,2020,1,4,"06:49:00","$41.05","Chip Transaction","5660551756125835187","San Antonio","TX","78258.0",5912,"no error","No","Morning",41.05,"Low Value"
0,1,2020,1,4,"20:15:00","$50.54","Chip Transaction","-1096718711148016337","San Antonio","TX","78258.0",5812,"no error","No","evening",50.54,"Medium Value"
0,1,2020,1,6,"06:23:00","$123.34","Chip Transaction","-8826348804033622422","San Antonio","TX","78266.0",5411,"no error","No","Morning",123.34,"Medium Value"
0,1,2020,1,6,"17:55:00","$5.83","Online Transaction","-2042049018365856408","ONLINE","Unknown","Unknown",5815,"no error","No","evening",5.83,"Low Value"
0,1,2020,1,10,"06:43:00","$34.71","Chip Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",34.71,"Low Value"
0,1,2020,1,11,"21:04:00","$25.13","Chip Transaction","7945328079774550558","La Verne","CA","91750.0",4900,"no error","No","Night",25.13,"Low Value"
0,1,2020,1,16,"13:32:00","$58.10","Chip Transaction","3189517333335617109","La Verne","CA","91750.0",5311,"no error","No","Afternoon",58.1,"Medium Value"
0,1,2020,1,21,"06:22:00","$93.24","Chip Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",93.24,"Medium Value"
0,1,2020,1,23,"05:50:00","$40.64","Chip Transaction","4722913068560264812","Merced","CA","95341.0",5411,"no error","No","Morning",40.64,"Low Value"
0,1,2020,1,25,"13:02:00","$93.00","Chip Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",93.0,"Medium Value"
0,1,2020,1,25,"13:05:00","$-93.00","Chip Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",93.0,"Medium Value"
0,1,2020,1,25,"13:20:00","$63.01","Chip Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",63.01,"Medium Value"
0,1,2020,1,26,"06:20:00","$148.69","Chip Transaction","1913477460590765860","La Verne","CA","91750.0",5300,"no error","No","Morning",148.69,"Medium Value"
0,1,2020,1,26,"13:47:00","$6.69","Chip Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Afternoon",6.69,"Low Value"
0,1,2020,1,27,"06:32:00","$40.03","Chip Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",40.03,"Low Value"
0,1,2020,1,29,"11:57:00","$31.69","Chip Transaction","-8129520121141002186","La Verne","CA","91750.0",5211,"no error","No","Morning",31.69,"Low Value"
0,1,2020,1,31,"06:57:00","$39.49","Chip Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",39.49,"Low Value"
0,1,2020,1,31,"09:46:00","$35.34","Chip Transaction","-3345936507911876459","La Verne","CA","91750.0",7538,"no error","No","Morning",35.34,"Low Value"
0,1,2020,2,2,"11:53:00","$1.07","Chip Transaction","6666504894937430109","La Verne","CA","91750.0",5499,"no error","No","Morning",1.07,"Low Value"
0,1,2020,2,7,"06:12:00","$123.01","Chip Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",123.01,"Medium Value"
0,1,2020,2,9,"09:32:00","$72.25","Chip Transaction","3952145593743244256","La Verne","CA","91750.0",7538,"no error","No","Morning",72.25,"Medium Value"
0,1,2020,2,11,"06:00:00","$115.56","Chip Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",115.56,"Medium Value"
0,1,2020,2,12,"20:29:00","$64.99","Swipe Transaction","-1605794445852049456","La Verne","CA","91750.0",5812,"no error","No","evening",64.99,"Medium Value"
0,1,2020,2,14,"06:23:00","$124.40","Chip Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",124.4,"Medium Value"
0,1,2020,2,15,"06:45:00","$41.34","Chip Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",41.34,"Low Value"
0,1,2020,2,17,"06:13:00","$153.86","Chip Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Morning",153.86,"Medium Value"
0,1,2020,2,17,"07:23:00","$73.10","Chip Transaction","3527213246127876953","La Verne","CA","91750.0",5300,"no error","No","Morning",73.1,"Medium Value"
0,1,2020,2,21,"06:11:00","$117.58","Chip Transaction","-245178307025547046","La Verne","CA","91750.0",5311,"no error","No","Morning",117.58,"Medium Value"
0,1,2020,2,22,"11:54:00","$1.52","Chip Transaction","6666504894937430109","La Verne","CA","91750.0",5499,"no error","No","Morning",1.52,"Low Value"
0,1,2020,2,22,"20:26:00","$58.58","Swipe Transaction","-1605794445852049456","La Verne","CA","91750.0",5812,"no error","No","evening",58.58,"Medium Value"
0,1,2020,2,25,"05:29:00","$115.86","Chip Transaction","3527213246127876953","La Verne","CA","91750.0",5300,"no error","No","Morning",115.86,"Medium Value"
0,1,2020,2,26,"20:46:00","$84.61","Chip Transaction","2593569215859721698","New York","NY","10116.0",5812,"no error","No","evening",84.61,"Medium Value"
0,2,2003,7,2,"06:05:00","$92.47","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",92.47,"Medium Value"
0,2,2003,7,2,"06:37:00","$37.84","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",37.84,"Low Value"
0,2,2003,7,3,"06:39:00","$40.79","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",40.79,"Low Value"
0,2,2003,7,4,"06:09:00","$119.95","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",119.95,"Medium Value"
0,2,2003,7,5,"06:16:00","$39.78","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",39.78,"Low Value"
0,2,2003,7,6,"13:16:00","$15.18","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Afternoon",15.18,"Low Value"
0,2,2003,7,8,"06:22:00","$92.93","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",92.93,"Medium Value"
0,2,2003,7,9,"06:40:00","$49.67","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",49.67,"Low Value"
0,2,2003,7,10,"06:38:00","$38.16","Swipe Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",38.16,"Low Value"
0,2,2003,7,12,"06:37:00","$37.68","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",37.68,"Low Value"
0,2,2003,7,12,"13:32:00","$45.33","Swipe Transaction","-5904116920141006298","Diamond Bar","CA","91765.0",5719,"no error","No","Afternoon",45.33,"Low Value"
0,2,2003,7,13,"06:03:00","$136.47","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",136.47,"Medium Value"
0,2,2003,7,13,"11:33:00","$26.23","Swipe Transaction","6661973303171003879","Ontario","CA","91761.0",5211,"no error","No","Morning",26.23,"Low Value"
0,2,2003,7,15,"06:05:00","$93.76","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",93.76,"Medium Value"
0,2,2003,7,16,"06:42:00","$142.11","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",142.11,"Medium Value"
0,2,2003,7,20,"20:11:00","$108.32","Swipe Transaction","838425044734233142","Mira Loma","CA","91752.0",4814,"no error","No","evening",108.32,"Medium Value"
0,2,2003,7,22,"06:04:00","$128.54","Swipe Transaction","-245178307025547046","La Verne","CA","91750.0",5311,"no error","No","Morning",128.54,"Medium Value"
0,2,2003,7,22,"06:32:00","$37.70","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",37.7,"Low Value"
0,2,2003,7,25,"13:27:00","$149.71","Swipe Transaction","7945328079774550558","La Verne","CA","91750.0",4900,"no error","No","Afternoon",149.71,"Medium Value"
0,2,2003,7,26,"06:24:00","$111.61","Swipe Transaction","3527213246127876953","La Verne","CA","91750.0",5300,"no error","No","Morning",111.61,"Medium Value"
0,2,2003,7,26,"06:52:00","$47.54","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",47.54,"Low Value"
0,2,2003,7,27,"06:48:00","$33.90","Swipe Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",33.9,"Low Value"
0,2,2003,7,30,"05:32:00","$115.31","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",115.31,"Medium Value"
0,2,2003,7,31,"06:50:00","$37.39","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",37.39,"Low Value"
0,2,2003,7,31,"21:57:00","$24.70","Swipe Transaction","-6733168469687845480","Mira Loma","CA","91752.0",7832,"no error","No","Night",24.7,"Low Value"
0,2,2003,8,3,"06:05:00","$88.60","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Morning",88.6,"Medium Value"
0,2,2003,8,5,"06:53:00","$28.07","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",28.07,"Low Value"
0,2,2003,8,9,"06:02:00","$112.22","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",112.22,"Medium Value"
0,2,2003,8,9,"06:44:00","$46.05","Swipe Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",46.05,"Low Value"
0,2,2003,8,11,"06:37:00","$110.83","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Morning",110.83,"Medium Value"
0,2,2003,8,11,"13:43:00","$52.82","Swipe Transaction","6661973303171003879","Ontario","CA","91761.0",5211,"no error","No","Afternoon",52.82,"Medium Value"
0,2,2003,8,13,"06:06:00","$66.80","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",66.8,"Medium Value"
0,2,2003,8,14,"13:37:00","$71.17","Swipe Transaction","-3220758452254689706","Spring Valley","CA","91978.0",5311,"no error","No","Afternoon",71.17,"Medium Value"
0,2,2003,8,15,"06:01:00","$127.53","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",127.53,"Medium Value"
0,2,2003,8,21,"09:35:00","$54.91","Swipe Transaction","-3345936507911876459","La Verne","CA","91750.0",7538,"no error","No","Morning",54.91,"Medium Value"
0,2,2003,8,23,"13:05:00","$92.00","Swipe Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",92.0,"Medium Value"
0,2,2003,8,23,"13:16:00","$-92.00","Swipe Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",92.0,"Medium Value"
0,2,2003,8,23,"13:29:00","$56.44","Swipe Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",56.44,"Medium Value"
0,2,2003,8,25,"06:10:00","$157.81","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",157.81,"Medium Value"
0,2,2003,8,25,"06:49:00","$36.95","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",36.95,"Low Value"
0,2,2003,8,26,"21:17:00","$153.52","Swipe Transaction","838425044734233142","Mira Loma","CA","91752.0",4814,"no error","No","Night",153.52,"Medium Value"
0,2,2003,8,28,"06:36:00","$29.30","Swipe Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",29.3,"Low Value"
0,2,2003,8,28,"13:09:00","$5.74","Swipe Transaction","-1605794445852049456","La Verne","CA","91750.0",5812,"no error","No","Afternoon",5.74,"Low Value"
0,2,2003,8,29,"06:01:00","$157.32","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Morning",157.32,"Medium Value"
0,2,2003,8,31,"13:38:00","$70.79","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Afternoon",70.79,"Medium Value"
0,2,2003,9,2,"20:03:00","$55.35","Online Transaction","-9092677072201095172","ONLINE","Unknown","Unknown",4900,"no error","No","evening",55.35,"Medium Value"
0,2,2003,9,6,"06:56:00","$36.86","Swipe Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",36.86,"Low Value"
0,2,2003,9,7,"08:15:00","$40.02","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",40.02,"Low Value"
0,2,2003,9,8,"06:07:00","$43.75","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",43.75,"Low Value"
